language,biased,neutral_primary,neutral_alternatives,tags,pos,scope,register,severity,bias_label,stereotype_category,explicitness,ngeli,number,requires_agreement,agreement_notes,patterns,constraints,avoid_when,example_biased,example_neutral
sw,mama wa watoto wawi,mzazi wa watoto wawi,mlezi wa watoto wawi,gender|family_role,phrase,general,formal,warn,stereotype,family_role,explicit,,sg,false,"'Mama wa watoto wawi' (mother of two children) — factual family description, not a bias construction. Fires when narrator describes their own life situation. Downgraded to warn.",,biographical,,maisha yaliponitandika nikiwa mzazi wa watoto wawi,
sw,house girl,mfanyakazi wa nyumbani,msaidizi wa nyumbani,gender|stereotype,noun,general,formal,replace,stereotype,profession,explicit,,sg,false,,,,,Muwe mnafunga milango ya store haya house girl kapita na bia ya baba Furahini Day,Muwe mnafunga milango ya store haya mfanyakazi wa nyumbani kapita na bia ya baba Furahini Day
sw,msichana mnapita kweny mik,watu mnapita kweny mik,wengine mnapita kweny mik,gender|stereotype,phrase,general,formal,replace,stereotype,capability,explicit,,sg,false,,,,,Mnajua nyie wasichana Tatizo sio vijana wanakosa nguvu za kiume tatizo ni wasichana mnapita kweny mik,Mnajua nyie wasichana Tatizo sio vijana wanakosa nguvu za kiume tatizo ni watu mnapita kweny mik
sw,kete za mama,kete,kete za mzazi,gender|stereotype,phrase,general,formal,warn,stereotype,family_role,explicit,,sg,false,"'Kete za mama' (mother's bangles/anklets) is a cultural reference. The sentence 'Ukiangalia kete za mama kila atakayo gusa analiwa' appears to be about legal proceedings (FAM case), not a stereotype. Downgraded to warn — fires on cultural/jewellery references.",,biographical|legal,,Ukiangalia kete kila atakayo gusa analiwahaihusiani na kesi ya FAM kweli,
sw,Wanaume wagumu kulipa mikopo,Watu wagumu kulipa mikopo,Watu wagumu kulipa madeni,gender|stereotype,phrase,business,formal,warn,stereotype,capability,explicit,,sg,false,'Wanaume wagumu kulipa mikopo' — factual financial/credit reporting headline. Fires on news about loan default rates. Downgraded to warn.,,statistical|biographical,,Watu wagumu kulipa mikopo,
sw,Aliyekuwa mke wa Rais wa Afrika Kusini Nelson Mandela Winnie Mandela,Winnie Mandela,"Winnie Mandela, aliyekuwa kiongozi wa Afrika Kusini",gender|family_role,phrase,general,formal,warn,stereotype,family_role,explicit,,sg,false,"Specific biographical news sentence introducing Winnie Mandela only as 'ex-wife of Nelson Mandela'. Downgraded to warn — biographical context checker would suppress this anyway, and the rule fires on a sentence the ground truth labels neutral. The lexicon correction IS valid but needs human review.",,biographical,,"Winnie Mandela, aliyekuwa kiongozi wa Afrika Kusini, 81 amefariki dunia",
sw,Miss Tanzania,Mshindi wa Tanzania,"Mshindi wa Tanzania, Mwakilishi wa Tanzania",gender|appearance,noun,general,formal,warn,stereotype,appearance,explicit,,sg,false,"'Miss Tanzania' is a proper event/title name. Reporting about the pageant is factual. While the pageant itself promotes appearance-based assessment of women, auto-replacing the proper name in news articles is an over-correction. Downgraded to warn.",,proper_noun|organization,,Mshindi wa Tanzania ameshukuru wote waliomuunga mkono kwenye mashindano ya Miss World 2018,
sw,anamchezea tu wa watu,anacheza na watu,"anacheza na watu, anashirikiana na watu",gender|derogation,phrase,general,formal,warn,derogation,daily_life,explicit,,sg,false,"'Anamchezea tu wa watu' — slang for 'he is playing/flirting with other people's partners'. The sentence 'hajaoa na sasa hivi anamchezea tu wa watu' is describing male behaviour, not making a gendered derogatory claim about a group. Downgraded to warn.",,biographical|quote,,huezi amini mpaka leo hajaoa na sasa hivi anacheza na watu,
sw,dada wa jikoni,mhudumu wa jikoni,mpishi|mwandishi wa chakula,gender|stereotype,phrase,general,formal,replace,stereotype,profession,explicit,,sg,false,,,,,chenjiso kwa dada wa jikoni wa Amuzz uliyenihudumia,chenjiso kwa mhudumu wa jikoni wa Amuzz uliyenihudumia
sw,wanaume wakware,watu wakware,watu wasio na maadili,gender|stereotype,phrase,general,formal,warn,stereotype,capability,explicit,,sg,false,"'Wanaume wakware' (opportunistic/predatory men) fires on factual sociological descriptions of male behaviour patterns. While gendering 'opportunistic people' as exclusively male is a stereotype, the phrase often appears in neutral news analysis of social problems. Downgraded to warn.",,statistical|biographical,,Mmomonyoko wa maadili uliochangia ongezeko la watu wakware katika jamii unasababisha watoto wa kike kukosa elimu.,
sw,mke wa rafiki yako,mwenza wa rafiki yako,mpenzi wa rafiki yako,gender|stereotype,phrase,family_role,formal,warn,stereotype,family_role,explicit,,sg,false,"'Mke wa rafiki yako' (your friend's wife) fires on contextual advice/proverbs. The example 'Kamwe usitembee na mke wa rafiki yako' is a warning about fidelity, not a bias construction. Downgraded to warn — keep as informational flag, not automatic replacement.",,biographical|quote,,Kamwe usitembee na mwenza wa rafiki yako kwani unajiweka kwenye kifo.,
sw,waflme,wafalme na malkia,viongozi,gender|stereotype,noun,general,formal,warn,stereotype,profession,explicit,,sg,false,"'Waflme' (kings, informal spelling of wafalme) — appears in a casual social media context. Fires on a motivational sentence about sitting with kings. Downgraded to warn.",,artistic|biographical,,mkipata nafasi ya kuketi pamoja na wafalme na malkia hukomsijisa,
sw,mwanamke unaempenda,mtu unaempenda,mpenzi unaempenda,gender|stereotype,phrase,general,formal,warn,stereotype,daily_life,explicit,,sg,false,'Mwanamke unaempenda' (the woman you love) — fires on proverbial/philosophical sayings about love. Warn only: the phrase appears in neutral romantic/philosophical contexts as well as objectifying ones.,,biographical|quote,,Wanasema hakuna ubize kwa mtu unaempenda.,
sw,mwanaume mtaftaji,mtu mtaftaji,mtafutaji,gender|stereotype,phrase,general,formal,replace,stereotype,capability,explicit,,sg,false,,,,,Hakuna mwanaume mtaftaji anaempa mwanamke mda wake wote.,Hakuna mtu mtaftaji anaempa mpenzi mda wake wote.
sw,Gentlemen mwanamke,Watu,Marafiki,gender|stereotype,phrase,general,formal,replace,stereotype,daily_life,explicit,,sg,false,,,,,Gentlemen mwanamke akikutaja hapa mtumie Tsh15000 tu kwaajili ya Lunch.,"Watu, mtu akikutaja hapa mtumie Tsh15000 tu kwaajili ya Lunch."
sw,Mwanaume na Mwanamke,Watu,Mtu yeyote,gender|stereotype,phrase,general,formal,warn,stereotype,capability,explicit,,sg,false,"'Mwanaume na Mwanamke' (man and woman) is sometimes used to compare genders in a biased way, but also appears in factual/neutral comparative contexts. Downgraded to warn — fires on legitimate comparisons and discussions of gender difference.",,biographical|statistical,,Je kati ya watu ni nani anaweza kuvumilia kukaa kwa muda mrefu bila kufanya mapenzi.,
sw,Sheria ya Kimila ni kikwazo kwa wanawake kumiliki ardhi,Sheria ya Kimila ni kikwazo kwa watu kumiliki ardhi,Sheria ya Kimila ni kikwazo kwa wote kumiliki ardhi,gender|stereotype,phrase,general,formal,replace,stereotype,capability,explicit,,sg,false,,,,,Sheria ya Kimila ni kikwazo kwa wanawake kumiliki ardhi.,Sheria ya Kimila ni kikwazo kwa watu kumiliki ardhi.
sw,babaako alikuwa anachagua wenye makalio makubwa,babaako alikuwa anachagua watu kwa vigezo vyake,babaako alikuwa anachagua watu bila ubaguzi wa mwonekano,gender|appearance,phrase,general,formal,replace,stereotype,appearance,explicit,,sg,false,,,,,Unashangaa mbona kwenu hakuna mwenye sura nzuri kumbe babaako alikuwa anachagua wenye makalio makubwa,Unashangaa mbona kwenu hakuna mwenye sura nzuri kumbe babaako alikuwa anachagua watu kwa vigezo vyake
sw,baba nitawezaje kupata mwanamke sahihi,nitawezaje kupata mwenzi sahihi,nitawezaje kupata mtu sahihi,gender|stereotype,phrase,general,formal,replace,stereotype,capability,explicit,,sg,false,,,,,Mtu mmoja aliwahi kumuuliza baba yake baba nitawezaje kupata mwanamke sahihi baba yake alijibu sahau kupata mwanamke sahihi.,Mtu mmoja aliwahi kumuuliza baba yake nitawezaje kupata mwenzi sahihi baba yake alijibu sahau kupata mwenzi sahihi.
sw,mtoto wake wa kiume,mtoto wake,mwanawe,gender|stereotype,phrase,general,formal,replace,stereotype,family_role,explicit,,sg,false,,,,,Mwanamke mmoja aliyetambulika kwa jina la mama Robert mkazi wa mtaa wa Msalala road amezua sintofahamu baada ya kumfungia ndani mtoto wake wa kiume mwenye umri wa miaka 6 kwa madai ya kumfundisha adabu.,Mwanamke mmoja aliyetambulika kwa jina la mama Robert mkazi wa mtaa wa Msalala road amezua sintofahamu baada ya kumfungia ndani mtoto wake mwenye umri wa miaka 6 kwa madai ya kumfundisha adabu.
sw,nyumbani kwa Mama Kanumba,nyumbani kwa Bi Kanumba,nyumbani kwa Bibi Kanumba,gender|stereotype,phrase,general,formal,replace,stereotype,family_role,explicit,,sg,false,,,,,Mdogo wa Marehemu Steven Kanumba Seth Bosco amefariki usiku wa kuamkia leo baada ya kuzidiwa akiwa nyumbani kwa Mama Kanumba.,Mdogo wa Marehemu Steven Kanumba Seth Bosco amefariki usiku wa kuamkia leo baada ya kuzidiwa akiwa nyumbani kwa Bi Kanumba.
sw,wazee wa kazi,wafanyakazi,wataalamu | wenye ujuzi,gender|stereotype,phrase,business,formal,warn,stereotype,profession,explicit,,sg,false,'Wazee wa kazi' (workplace elders/veterans) is social media slang addressing experienced workers. Not inherently gendered bias. Fires on financial forum posts. Downgraded to warn.,,biographical|statistical,,Oya wafanyakazi na mwingine yeyote mnaweza kutupatia msaada juu ya speculation pale DSE Bina,
sw,mabinti,wasichana,wanawake,gender|stereotype,noun,general,formal,warn,stereotype,appearance,explicit,,sg,false,'Mabinti' (girls/daughters) is a neutral Swahili noun. Fires on 100+ factual references. Downgraded to warn — the word itself is not biased. Only bias in prescriptive contexts like 'mabinti lazima' or appearance-restricted roles. The vast majority of occurrences are neutral factual references.,,biographical|statistical|medical,,Mimi nilikuwa kipenz cha wasichana toka udogonindo maana hawajawahi kunitia uchizi nishazoea nipo na Coco wangu sahivi,
sw,MWANAMKE,mtu,mwanadamu,gender|stereotype,noun,healthcare,formal,warn,stereotype,capability,explicit,,sg,false,"Sourced from health-campaign text where MWANAMKE (all-caps) directly addresses women in gender-segregated health messaging. Downgraded to warn because the bare word mwanamke/MWANAMKE also appears in neutral and positive contexts (achievement reporting, factual references). Replace-severity fires too broadly — e.g. 'Mwanamke wa kwanza kushinda tuzo'. Specific derogatory/capability phrases (mwanamke dhaifu, mwanamke anapaswa, akili ya mwanamke) are handled by dedicated replace-severity rules.",,biographical|counter_stereotype,counter_stereotype|biographical,Mtu tafadhali usiruhusu mwaka upite bila kupata vipimo hivi vipimo vya saratani ya shingo ya uzazi vipimo vya,
sw,mwanamke ndo ana nguvu kubwa kwenye hili,mtu ndo ana nguvu kubwa kwenye hili,mwanaume au mwanamke ndo ana nguvu kubwa kwenye hili,gender|stereotype,phrase,general,formal,warn,counter-stereotype,capability,explicit,,sg,false,"INCONSISTENT: bias_label=counter-stereotype but severity=replace. 'Mwanamke ndo ana nguvu kubwa kwenye hili' (woman is the one with greatest power here) is a counter-stereotype (challenging male-dominance assumption). Should be preserved, not replaced. Downgraded to warn.",,counter_stereotype|biographical,,Sasa kumbe tunazungumzia kitu kimoja katika lugha tofautiso mtu ndo ana nguvu kubwa kwenye hili,
sw,mwanaume anatumikia kifungo,mtu anatumikia kifungo,mhusika anatumikia kifungo,gender|stereotype,phrase,legal,formal,replace,stereotype,capability,explicit,,sg,false,,,,,mwanaume anatumikia kifungo je kama mwanaume ndio aliyerubuniwa,mtu anatumikia kifungo je kama mtu ndio aliyerubuniwa
sw,Me ntakuwa napikiwa na mke wangu,Me ntakuwa napikiwa na mwenzi wangu,Me ntakuwa napikiwa na mpenzi wangu,gender|stereotype,phrase,general,formal,replace,stereotype,family_role,explicit,,sg,false,,,,,Me ntakuwa napikiwa na mke wangu inategemea na ratiba zake za utafutaji ila yupo home siku iyo na ana muda atapika,Me ntakuwa napikiwa na mwenzi wangu inategemea na ratiba zake za utafutaji ila yupo home siku iyo na ana muda atapika
sw,mama aliyejifungua,mzazi aliyejifungua,mama au baba aliyejifungua,gender|family_role,phrase,healthcare,formal,warn,stereotype,family_role,explicit,,sg,false,"'Mama aliyejifungua' (mother who gave birth) is a medical/factual description of a postpartum woman. Fires constantly in health reporting contexts. While 'mzazi' (parent) is more inclusive, auto-replacing in medical contexts where biological specificity matters is over-correction. Downgraded to warn.",,medical|statistical,,Waziri wa Afya akikagua neti ya mmoja wa mzazi aliyejifungua Hospitali ya Rufaa ya Mkoa wa Mtwara Ligula,
sw,wanawakwe,wanawake,wanachama,gender|profession,noun,general,formal,warn,counter-stereotype,profession,implicit,,sg,false,"'Wanawakwe' is a typographic variant of 'wanawake' (women). The context 'wanawakwe wabaki nyuma kwenye kuwania nafasi za uongozi' (women left behind in competing for leadership) is describing systemic gender inequality — counter-stereotype advocacy, NOT a bias construction. Downgraded to warn.",,counter_stereotype|biographical,,Uwepo wa Rushwa kwenye michakato ya kwenye vyama ni jambo linalosababisha wanawake wabaki nyuma kwenye kuwania nafasi za uon,
sw,mama wa watoto,mzazi,mlezi,gender|family_role,phrase,general,formal,warn,stereotype,family_role,explicit,,sg,false,"'Mama wa watoto' (mother of children) is often a factual description, not a bias construction. Fires on health/marketing contexts where mothers are addressed directly. Downgraded to warn — auto-replace converts legitimate factual references. The bias case is when used prescriptively ('yeye ni mama wa watoto tu') which is handled by context-specific patterns.",,biographical|medical|statistical,,mzazi GB12 unazopatiwa baada ya kununua SMA A zinatumika sehemu yeyote inayotumia internet tafadhali tufahamishe kama umekutana na changamoto yeyote ili tukusaidie,
sw,wadada,watu,watumiaji,gender|daily_life,noun,general,formal,warn,stereotype,daily_life,explicit,,sg,false,'Wadada' (sisters/ladies) is often used neutrally in social media Swahili slang. Also appears as a factual kinship term ('wadada wawili' = 'two sisters'). Only bias when used to exclusively address/gender-target an audience. Downgraded to warn — auto-replace converts factual kinship uses.,,biographical|proper_noun,,is the best inareflect mengi watu wanapitia kwenye hii mitandao ambayo wengi wetu hatuwezi elewa,
sw,Kila Mwanamke Ni Mzuri Ila Wanatofautiana Urembo,Kila Mtu Ni Mzuri Ila Wanatofautiana Urembo,Kila Mtu Ana Urembo Wake,gender|daily_life,phrase,general,formal,warn,stereotype,appearance,explicit,,sg,false,DUPLICATE: The longer rule 'Je Wajua Kila Mwanamke Ni Mzuri...' (line ~98) already covers this pattern. Having both rules fire on the same sentence double-counts. Downgraded to warn to avoid double-classification. Consider removing this entry on next lexicon review.,,biographical,,Je Wajua Kila Mtu Ni Mzuri Ila Wanatofautiana Urembo,
sw,MANENO YA MAMA YANGU YANANIFARIJI SANA,MANENO YA WAZAZI WANGU YANANIFARIJI SANA,MANENO YA WAZAZI YANANIFARIJI SANA,gender|family_role,phrase,general,formal,warn,stereotype,family_role,explicit,,sg,false,"MISCLASSIFIED: 'MANENO YA MAMA YANGU YANANIFARIJI SANA' (My mother's words comfort me greatly) is a personal emotional expression of gratitude, NOT a stereotype. Fires on social media posts appreciating mothers. Downgraded to warn — should arguably be removed from lexicon entirely.",,biographical|quote,,WALLAHI MANENO YA WAZAZI WANGU YANANIFARIJI SANA,
sw,mama yangu kipenzi ambaye amekuwa nami bega kwa bega,mzazi wangu kipenzi ambaye amekuwa nami bega kwa bega,wazazi wangu wapendwa ambao wamekuwa nami bega kwa bega,gender|family_role,phrase,general,formal,warn,stereotype,family_role,explicit,,sg,false,"MISCLASSIFIED: 'Mama yangu kipenzi ambaye amekuwa nami bega kwa bega' (My dear mother who has been with me side by side) is an expression of gratitude, NOT a stereotype. Fires on personal narratives. Downgraded to warn.",,biographical|quote,,namshukuru sana mzazi wangu kipenzi ambaye amekuwa nami bega kwa bega,
sw,Dear ladies,Wapendwa wote,Wapendwa | Wote,gender|stereotype,phrase,general,formal,replace,stereotype,daily_life,explicit,,sg,false,,,,,Dear ladies Vaeni pete kwenye kidole kile cha ndoa Hii inapunguza kasi ya mafisi kuwasumbua,Wapendwa wote Vaeni pete kwenye kidole kile cha ndoa Hii inapunguza kasi ya mafisi kuwasumbua
sw,tabia ya kike ya slavic,tabia ya slavic,tabia ya mtu wa slavic,gender|stereotype,phrase,general,formal,replace,stereotype,appearance,explicit,,sg,false,,,,,lakini tabia ya kike ya slavic ilikuwa tu sana,lakini tabia ya slavic ilikuwa tu sana
sw,kijakazi,msaidizi,mfanyakazi,gender|stereotype,noun,general,formal,replace,stereotype,profession,explicit,,sg,false,,,,,hasa uhusiano kati ya msaidizi wa mkate na kijakazi haukufanya kazi kwangu kabisa,hasa uhusiano kati ya msaidizi wa mkate na msaidizi haukufanya kazi kwangu kabisa
sw,msichana wa jalada,mwanamke wa jalada,mtu wa jalada,gender|stereotype,phrase,entertainment,formal,replace,stereotype,appearance,explicit,,sg,false,,,,,jambo la kuchukiza juu ya msichana wa jalada ni njia ambayo rita hayworth amewekwa juu ya msingi,jambo la kuchukiza juu ya mwanamke wa jalada ni njia ambayo rita hayworth amewekwa juu ya msingi
sw,wanawake kwa faida ya kifedha,watu kwa faida ya kifedha,wafanyakazi kwa faida ya kifedha,gender|stereotype,phrase,entertainment,formal,replace,stereotype,profession,explicit,,sg,false,,,,,kwa bahati mbaya cover girl ni kielelezo cha jinsi hollywood ilivyokuwa ikiwatumia wanawake kwa faida ya kifedha,kwa bahati mbaya cover girl ni kielelezo cha jinsi hollywood ilivyokuwa ikiwatumia watu kwa faida ya kifedha
sw,msichana yule wa kike,msichana yule,binti yule,gender|stereotype,phrase,general,formal,replace,stereotype,appearance,explicit,,sg,false,,,,,alimpenda msichana yule wa kike sana,alimpenda msichana yule sana
sw,muigizaji wa kiume,muigizaji,mwigizaji,gender|profession,noun,entertainment,formal,replace,stereotype,profession,explicit,,sg,false,,,,,ni muigizaji wa kiume anayependwa zaidi kwa sasa na filamu zake zimekuwa kivutio kwa watu wengi wa kila rika,ni muigizaji anayependwa zaidi kwa sasa na filamu zake zimekuwa kivutio kwa watu wengi wa kila rika
sw,msichana mrembo mpole na mcheshi,mwanamke mwenye tabia nzuri,mwanamke mwenye haiba,gender|appearance,phrase,general,formal,replace,stereotype,appearance,explicit,,sg,false,,,,,nancy sumari ni msichana mrembo mpole na mcheshi,nancy sumari ni mwanamke mwenye tabia nzuri
sw,msichana mrembo anayejiamini na machachari,mwanamke anayejiamini na machachari,mwanamke mwenye haiba,gender|appearance,phrase,entertainment,formal,replace,stereotype,appearance,explicit,,sg,false,,,,,ni msichana mrembo anayejiamini na machachari hewani huku akiwa na fanbase ya nguvu,ni mwanamke anayejiamini na machachari hewani huku akiwa na fanbase ya nguvu
sw,rafiki mpenzi wa kike,rafiki mpenzi,rafiki | mpenzi,gender|stereotype,phrase,general,formal,replace,stereotype,daily_life,explicit,,sg,false,,,,,Ukienda kutazama filamu hii utaona mto au rafiki mpenzi wa kike akikufanya ujiingize katika hali hiyo,Ukienda kutazama filamu hii utaona mto au rafiki mpenzi akikufanya ujiingize katika hali hiyo
sw,ihura anacheza dansi ya tumbo kwa ajili ya walinzi wa kiume wanaong'aa,ihura anacheza dansi kwa ajili ya walinzi,ihura anacheza dansi kwa ajili ya walinzi wote,gender|stereotype,phrase,entertainment,formal,replace,stereotype,appearance,explicit,,sg,false,,,,,bila kutaja ihura anacheza dansi ya tumbo kwa ajili ya walinzi wa kiume wanaong'aa,bila kutaja ihura anacheza dansi kwa ajili ya walinzi
sw,Mhudumu wa kike,Mhudumu,Mtoa huduma,gender|profession,phrase,general,formal,replace,stereotype,profession,explicit,,sg,false,,,,,Mhudumu wa kike alikuwa wa polepole katika utumishi.,Mhudumu alikuwa wa polepole katika utumishi.
sw,mhudumu wetu wa kike,mhudumu wetu,mhudumu,gender|stereotype,phrase,general,formal,replace,stereotype,profession,explicit,,sg,false,,,,,Pia niliamua kutoirudisha kwa sababu mhudumu wetu wa kike alionekana kama alivyokuwa karibu kupatwa na mshiko wa moyo,Pia niliamua kutoirudisha kwa sababu mhudumu wetu alionekana kama alivyokuwa karibu kupatwa na mshiko wa moyo
sw,rais,kiongozi,mkuu wa nchi,gender|leadership,noun,governance,formal,warn,stereotype,leadership,implicit,n,sg,false,Attested 7001× in Swahili News Dataset — https://zenodo.org/record/4300294,\brais\b,Flag when gender of referent is unspecified; president role is male-dominated in EAfrica news,biographical|proper_noun,Rais alitoa hotuba ya ushindi,Kiongozi wa nchi alitoa hotuba ya ushindi
sw,mkurugenzi,mkurugenzi,kiongozi wa idara,gender|leadership,noun,corporate,formal,warn,stereotype,leadership,implicit,m-wa,sg,true,Attested 3207× in Swahili News Dataset — https://zenodo.org/record/4300294,\bmkurugenzi\b,Flag when gender not specified; director roles are male-dominated in Kenyan corporate sector,biographical|proper_noun,Mkurugenzi aliongoza kikao cha bodi,Kiongozi wa kampuni aliongoza kikao cha bodi
sw,mwenyekiti,mwenyekiti,kiongozi wa kikao,gender|leadership,noun,governance,formal,warn,stereotype,leadership,implicit,m-wa,sg,true,Attested 3168× in Swahili News Dataset — https://zenodo.org/record/4300294,\bmwenyekiti\b,Term is relatively neutral but role is male-dominated; flag for context review,biographical|proper_noun,Mwenyekiti wa kamati alitoa maamuzi,Mwenyekiti wa kamati alitoa maamuzi
sw,katibu mkuu,katibu mkuu,kiongozi mkuu wa utawala,gender|leadership,noun,governance,formal,warn,stereotype,leadership,implicit,m-wa,sg,true,Attested 1587× in Swahili News Dataset — https://zenodo.org/record/4300294,\bkatibu mkuu\b,Secretary General is male-dominated in EAfrica governance,,Katibu Mkuu wa wizara alitangaza,Katibu Mkuu wa wizara alitangaza
sw,waziri mkuu,waziri mkuu,kiongozi mkuu wa serikali,gender|leadership,noun,governance,formal,warn,stereotype,leadership,implicit,m-wa,sg,true,Attested 1543× in Swahili News Dataset — https://zenodo.org/record/4300294,\bwaziri mkuu\b,Prime minister role is historically male-dominated in EAfrica,biographical|proper_noun,Waziri Mkuu alihutubu bungeni,Kiongozi mkuu wa serikali alihutubu bungeni
sw,kamanda,afisa mkuu,mkuu wa jeshi,gender|leadership,noun,military,formal,warn,stereotype,leadership,implicit,n,sg,false,Attested 1009× in Swahili News Dataset — https://zenodo.org/record/4300294,\bkamanda\b,Military commander is male-dominated; flag when gender unspecified,biographical|proper_noun,Kamanda aliamuru wanajeshi,Afisa mkuu aliamuru wanajeshi
sw,mgombea,mgombea,mshiriki wa uchaguzi,gender|leadership,noun,political,formal,warn,stereotype,leadership,implicit,m-wa,sg,true,Attested 519× in Swahili News Dataset — https://zenodo.org/record/4300294; 86× in MasakhaNER — https://huggingface.co/datasets/masakhane/masakhaner,\bmgombea\b,Political candidate is male-dominated in Kenyan elections; flag for gender review,,Mgombea wa urais alishinda uchaguzi,Mgombea wa urais alishinda uchaguzi
sw,mwakilishi,mwakilishi,msemaji wa wananchi,gender|leadership,noun,governance,formal,warn,stereotype,leadership,implicit,m-wa,sg,true,Attested 437× in Swahili News Dataset — https://zenodo.org/record/4300294,\bmwakilishi\b,Representative role is male-dominated in EAfrica governance,,Mwakilishi alipiga kura bungeni,Mwakilishi alipiga kura bungeni
sw,mtendaji mkuu,mtendaji mkuu,kiongozi mkuu wa kampuni,gender|leadership,noun,corporate,formal,warn,stereotype,leadership,implicit,m-wa,sg,true,Attested 427× in Swahili News Dataset — https://zenodo.org/record/4300294,\bmtendaji mkuu\b,CEO/executive director is male-dominated in Kenyan corporate sector,,Mtendaji Mkuu alitangaza faida ya kampuni,Kiongozi mkuu wa kampuni alitangaza faida
sw,jenerali,afisa mkuu wa jeshi,,gender|leadership,noun,military,formal,warn,stereotype,leadership,implicit,n,sg,false,Attested 413× in Swahili News Dataset — https://zenodo.org/record/4300294,\bjenerali\b,Military general is male-dominated; flag when gender unspecified,,Jenerali alitoa amri ya vita,Afisa mkuu wa jeshi alitoa amri
sw,mheshimiwa,mheshimiwa,mbunge,gender|leadership,noun,governance,formal,warn,stereotype,leadership,implicit,m-wa,sg,true,Attested 357× in Swahili News Dataset — https://zenodo.org/record/4300294,\bmheshimiwa\b,Parliamentary title; male-dominated parliament in EAfrica,,Mheshimiwa alihutubu bungeni,Mbunge alihutubu bungeni
sw,mwanasiasa,kiongozi wa kisiasa,,gender|leadership,noun,political,formal,warn,stereotype,leadership,implicit,m-wa,sg,true,Attested 305× in Swahili News Dataset — https://zenodo.org/record/4300294,\bmwanasiasa\b,Politician is male-dominated in EAfrica political coverage,,Mwanasiasa aliongea na waandishi wa habari,Kiongozi wa kisiasa aliongea na waandishi
sw,msimamizi,msimamizi,kiongozi wa kikosi,gender|leadership,noun,general,formal,warn,stereotype,leadership,implicit,m-wa,sg,true,Attested 246× in Swahili News Dataset — https://zenodo.org/record/4300294,\bmsimamizi\b,Supervisor/manager is male-dominated in formal sector coverage,,Msimamizi alimfukuza mfanyakazi,Msimamizi alimfukuza mfanyakazi
sw,gavana,gavana,kiongozi wa kaunti,gender|leadership,noun,governance,formal,warn,stereotype,leadership,implicit,n,sg,false,Attested 141× in Swahili News Dataset — https://zenodo.org/record/4300294,\bgavana\b,Governor; male-dominated county leadership in Kenya,,Gavana alitoa mkopo wa miradi,Kiongozi wa kaunti alitoa mkopo wa miradi
sw,seneta,mwakilishi wa seneti,,gender|leadership,noun,governance,formal,warn,stereotype,leadership,implicit,n,sg,false,Attested 85× in Swahili News Dataset — https://zenodo.org/record/4300294,\bseneta\b,Senator; male-dominated senate in Kenya,,Seneta aliwasilisha hoja bungeni,Mwakilishi wa seneti aliwasilisha hoja
sw,kocha,kocha,mwalimu wa michezo,gender|occupation,noun,sports,general,warn,stereotype,profession,implicit,n,sg,false,Attested 3334× in Swahili News Dataset — https://zenodo.org/record/4300294,\bkocha\b,Sports coach is heavily male-dominated in Swahili media coverage,,Kocha aliwafundisha wachezaji mbinu mpya,Kocha aliwafundisha wachezaji mbinu mpya
sw,mchezaji,mchezaji,mwanariadha,gender|occupation,noun,sports,general,warn,stereotype,profession,implicit,m-wa,sg,true,Attested 2520× in Swahili News Dataset — https://zenodo.org/record/4300294,\bmchezaji\b,Player/athlete; male-dominated in sports coverage (football/soccer),,Mchezaji alipiga goli zuri,Mchezaji alipiga goli zuri
sw,katibu,msaidizi wa utawala,msaidizi,gender|occupation,noun,office,formal,warn,stereotype,profession,implicit,m-wa,sg,true,Attested 2459× in Swahili News Dataset — https://zenodo.org/record/4300294,\bkatibu\b,Secretary role is female-assumptive in clerical context; male-assumptive when Katibu Mkuu (Secretary General),,Katibu alipiga chapa barua,Msaidizi wa utawala alipiga chapa barua
sw,mwandishi,mwandishi,,gender|occupation,noun,media,general,warn,stereotype,profession,implicit,m-wa,sg,true,Attested 1725× in Swahili News Dataset — https://zenodo.org/record/4300294,\bmwandishi\b,Writer/author; male-dominant in Swahili media coverage,,Mwandishi alitoa makala yake,Mwandishi alitoa makala yake
sw,mstaafu,mtu aliyestaafu,,gender|occupation,noun,general,formal,warn,stereotype,profession,implicit,m-wa,sg,true,Attested 768× in Swahili News Dataset — https://zenodo.org/record/4300294,\bmstaafu\b,Retiree; male-associated in military/government retirement contexts,,Mstaafu wa jeshi alihudhuria sherehe,Mtu aliyestaafu kutoka jeshini alihudhuria
sw,mfanyabiashara,mfanyabiashara,mtu wa biashara,gender|occupation,noun,business,general,warn,stereotype,profession,implicit,m-wa,sg,true,Attested 578× in Swahili News Dataset — https://zenodo.org/record/4300294,\bmfanyabiashara\b,Businessperson; male-dominated in formal business coverage in Kenya,,Mfanyabiashara mkubwa aliomba mkopo,Mfanyabiashara mkubwa aliomba mkopo
sw,mwanasheria,mwanasheria,wakili,gender|occupation,noun,legal,formal,warn,stereotype,profession,implicit,m-wa,sg,true,Attested 526× in Swahili News Dataset — https://zenodo.org/record/4300294,\bmwanasheria\b,Lawyer/attorney; male-dominated in Kenyan legal profession coverage,,Mwanasheria aliwasilisha kesi mahakamani,Mwanasheria aliwasilisha kesi mahakamani
